EntryNo,tzname,IsDuplicate,OriginalTzNameIfDuplicate,FileSize,MD5Hash,CRC32Hash,SHA512Hash,FinalFileOffset,FinalFileLength
100,America/Coyhaique,False,,2126,deb27703351aba0869fa424a9daf0774,b947811e,b867a9aedbb7735f640107ac3206a6a6a8bfba4eafe4b32525d2bf2fbe1da1fa7f7dd9255a71b7f9aa56ef973cedaeb6329ee34fc8716f2a9a73ded0b186ba29,000151EA,2126
101,America/Creston,False,,360,1df060a4c94a0ebf762fcb59b7d80f36,dfbe5d17,6e23af75e75ada3590b01aad555efad958e1454201daf3480e28d8a1e4e4ae68a5e8546ad42ec5569e7e3afab902d804d9f85f03d9059dbd7eb2a6b02bde9490,00015A38,360
102,America/Cuiaba,False,,1402,4968b5d69ec1db1e69b60e0d28a52a43,5df20733,6301a4ab47a80de9419381d1d660558586bb78e37dfe4afaec2ce9dde6838a871acebabc35749d49c575e3895473b317e9a46aa8dff246ce075603502a0e6dfe,00015BA0,1402
103,America/Curacao,True,America/Anguilla,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
104,America/Danmarkshavn,False,,698,20e68f0a941140b269efb3af346b1e34,bf3f5130,51fb6d2160e9607bb74ccf5393688438460755a515c8c5f5ccc43ae97de7d008a92bdcd4cf7b91780661f2c18607864b46734bf86f0103af232bde8acdf22c15,0001611A,698
105,America/Dawson,False,,1614,923fa67f9f86dc799e702cfdbf1346bc,83ff6779,764851362a5c6ccc3c959f0ecd4aff29895a11dc85e2a93081e676bef81a024dc8147c87fcec9c471189bfafdd1bd2a44c0075644962716498c6ea2103c5e4d0,000163D4,1614
106,America/Dawson_Creek,False,,1050,6d46e4e62de53d7e6af44691d56ed633,3b2debb2,80871a8131ab5bc77e0bb4099082062efbdc91aa278199fdcf3b67737e5a2174d3dfff582136fd0688f3b795990af53862a63e6801df63fdb90b2b039ca6192e,00016A22,1050
107,America/Denver,False,,2460,648f67a7744849f2ca07f4d5871e9021,1c7ce19e,3dab6d6a04a4856cba78ef499f1a436f1f71b1dea494ee098b76c1702531108ae0a1d7b6de05e9d9315027624b790e084d69b25507738099f6026cd2a9559f31,00016E3C,2460
108,America/Detroit,False,,2230,ae3ba6ed8738ceda9eef109c6c586736,5d803a03,297743f024ac5756f2dd346afd2002d4b08d039116b711929cbc19402238320ff02f62f1a06d2610fec1c2dedc4ec8cc77cebdf18f6fac6ace931bfbf5e53d18,000177D8,2230
109,America/Dominica,True,America/Anguilla,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
110,America/Edmonton,False,,2332,1f23503189b8ce70677b2dcbb4a57e8c,d26c2d49,bfaa266bba2c68205553455278e17632e984f24e8b6985932e202a3e2598a0f9ea6a61bda77dfd9d7208ff86272080ba4a665e66d24fe4af59206e6c13825c75,0001808E,2332
111,America/Eirunepe,False,,642,34101bdad5471dd22200a7fe2ea4b1e2,899177cf,b410f77544e2052b00fe0ddd6560ab5ef077c0e01f6bec5820aec1eff9d8982aa8e6648ce2e08e44f1a9971e30d7ada3c8db88005890b859422e15978f3d9d42,000189AA,642
112,America/El_Salvador,False,,224,55ae3521b8c6772551c7813ba81ffe97,0716425f,bd698048001df8359d5c6cfa1f4d92c8339e7ade77f2595113a91981366db49325635ec68dc894689b9c54ce44e276f96c67f6e231a9d736902dbf3b4e4075e0,00018C2C,224
113,America/Ensenada,False,,2458,0bbb164113d55989afd3aa257cd448f3,c872d0b8,8c172a35dfd7c6ba1fad012f743953641f0836a8bba0880686dac4f50a77aba8b0197400456a5d38ebd3da0bb97b66ed100d9600597a74d3498c37cc3116286f,00018D0C,2458
114,America/Fort_Nelson,False,,2240,a362c873b82d51c862b5065e5e164cd2,adee6c64,5dc540d48d9d87e5653193e32de4909042062d259ced70e7afa32b8f208159aedef70c8ee25a723be6848afda12c056f8f363cdd1ce5fb3a37a0b91fccd55a3f,000196A6,2240
115,America/Fort_Wayne,False,,1682,8ab9f9cfbb576566eabf9ef0c2835169,73e8892f,f4417b003513c8a58cbc033dce7944be97573b4b2300493720f8b674a136b006b8b5a14f532ba7a9ec1fbf97c6fed1a67580718da4e7871e3b8106f8899ed398,00019F66,1682
116,America/Fortaleza,False,,702,46510bf7c0b8a865a90bdd927ce033ee,f243f863,0797c1d1555b5fad1f265e41331ee59d6d5df95c2aee7c9ab4ceef6be38cb904150d86c6d0898aa3b2fef9819e715b0822f7aeac55b03a2fd4affe95369c1a98,0001A5F8,702
117,America/Glace_Bay,False,,2192,6ba1b7da532cefb6e32d083377b71303,263c98c6,8010c723c3597ed93e7bd631956885dc35396d18271606db373095a3f7db9e4f525f81dcffc3191567189d1530db75c0c0d1ab14673768134fdd6f6c46bd4feb,0001A8B6,2192
118,America/Godthab,False,,1889,7cd85e02ffcb15e148cc19e151ced401,aa3e4ec3,e0cabc9ecb227d081cdb22ab4778421bfe43d152e977baf8cb6d272f45761215f01370c04ce49e289cd4afac913d6569600ef8878c7c8015d7d85823c38c8318,0001B146,1889
119,America/Goose_Bay,False,,3210,150f52dc50b25598b8f0963817a89e40,347f8864,04177cf13e6e7f0c64b2d1d41d8882f7af3ab8ca2f2df92ce86e2540c0d2aa26f6ee7c1f6b3e8ce619904d9337c0bd1d7d2742434e1b0197d43162dd38712516,0001B8A7,3210
120,America/Grand_Turk,False,,1834,7bd1c6104c23d9d9b2c3a7c50af4629b,e13bca48,dbabb48c8875f5b80a7caa2c8340ee87ca190d89d427a0140124e533267d83229d7c0067129a3e29a0c1964d1bda98c38d4a39e919be6de5a34b111a152d48e8,0001C531,1834
121,America/Grenada,True,America/Anguilla,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
122,America/Guadeloupe,True,America/Anguilla,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
123,America/Guatemala,False,,280,1451397c3629aa3c6b729b02685e384d,89b7850a,c1f5a327f49b5209b596d565bfac006be75c5b3828d6f019077f0b5486dd3146bcb93d0759f16ae3f300c79e99b5474b8a11e096622a3d9b4a4e2c226858c7fc,0001CC5B,280
124,America/Guayaquil,False,,232,3b720d981d877196e5327e36c168125e,593d24ce,d302eb372be631b19e1457ae6dbe643cfd6b205d5a72505c69e2535f86320577ed81cd2e4ac958421233331005a479c5829428b37cca1c4b011623e5097554a5,0001CD73,232
125,America/Guyana,False,,248,9dfbe21226f98e5fc627b5b8bab2fee4,1dcb4d01,0e07ce58239eedde4eb2ce205e044056231d4c2db3ce4068a2ab59dd098a0770a608d053ab5b479ab5ceead2faa2fabf8e6b28411828877557813cacd45e27e8,0001CE5B,248
126,America/Halifax,False,,3424,820f35f23d49a527ffe813e2d96c5da7,f3444fe8,138226c04c05a1646459df67d8ef36ec039ecc72902d98998407d0ddfa74e23371a1fb8c52777be7b26498403a68270c48966f615fbe5ff69ce7407f917401b0,0001CF53,3424
127,America/Havana,False,,2416,0f73e648aacfef75f13d8cf1b5cf12c5,ea786b41,79b766ba118d4f88b3f27bb253c0573595c7386237b17e5a9f8ccfd0591f2f3d20b35adcae93d240f1da2cdf823cdf841ac0c30dcb11ca63b5a7f882d6e2301d,0001DCB3,2416
128,America/Hermosillo,False,,388,403777624fa98d990aad42a3a1d84f75,96d732ec,9d32f0f93309efe0c9730968abec822fc1552bf6de5e608b982849e2ab31aaf248057175e33f1748756e7537e1b636a605cd1978963ba94df9f934b389b362f7,0001E623,388
129,America/Indiana/Indianapolis,True,America/Fort_Wayne,1682,8ab9f9cfbb576566eabf9ef0c2835169,73e8892f,f4417b003513c8a58cbc033dce7944be97573b4b2300493720f8b674a136b006b8b5a14f532ba7a9ec1fbf97c6fed1a67580718da4e7871e3b8106f8899ed398,00019F66,1682
130,America/Indiana/Knox,False,,2444,6222edd349522509c7fb2b88c572b8d6,f8647ca2,c77ee10b4426714ddda394e4d487b4369109e62fb8869f801c06d44a36a73887c9d9a02d0e669ef71f2851647a480e994bf18d9d5c45bcfb4670fb7cf6f8ea71,0001E7A7,2444
131,America/Indiana/Marengo,False,,1738,96d567d647381dcf46719041f7943294,729f6b01,a07316bb12440532820c8def033e240a9f22830b1269b58b5f917e4b00c252808748c2e0d9108483b2ac0c86c23298c7ee0d25cdcdd9a8e33d9cc73462a2e26d,0001F133,1738
132,America/Indiana/Petersburg,False,,1920,ab0961e9e5b72ef85fa2722862af812a,606ea6c1,db1589c05899ad073c3dbff8c5e5bb089edac76dd189aeeeb5bc34e03851abf677cb4441c8bdb1c9da2a43d2655801c4d078263a51f9d78208fa2a7179415759,0001F7FD,1920
133,America/Indiana/Tell_City,False,,1700,2572aae3835375c9b36d35d309510a6a,fd6876f3,c8407eed379dfdf0437ccee2d6a786bc2f262299c5a6f065ce9e4039cfb94be89f5a19dd63f19e30d310e925c56e93da29f747913cc35f185523c871418973f5,0001FF7D,1700
134,America/Indiana/Vevay,False,,1430,cea6d116c6f308cdcf702436f3b2ac7e,37425086,f105512bf3752063db42d6661a6f544d5e57f1849b70b8c8ab673839f25f2d5ed2213a87f6aa83b2e831bb8ef9cb9df8dd5513247de3e795c839e7bcc9215098,00020621,1430
135,America/Indiana/Vincennes,False,,1710,439190a03abcf789fd7964b6c7da5e55,ed2167d6,b30c346e65618bd6661f89e0c5ae3462193872a4c3bf6cb31be5c64797c583b9fd6e52703ca6267b8eb293016642d9f255b1e27abe512db47e8b5b352cca449a,00020BB7,1710
136,America/Indiana/Winamac,False,,1794,1192580d27679922f8bcba36cd6d00d6,c9dffe2d,fa76ef9db08d8767c49cde54bddabd791adfdc2e4fda7fca2f91d74d212c0678afc5dcda13032e25fc0f6808e39924b9b1bc61e2306071906a30378e929665c0,00021265,1794
137,America/Indianapolis,True,America/Fort_Wayne,1682,8ab9f9cfbb576566eabf9ef0c2835169,73e8892f,f4417b003513c8a58cbc033dce7944be97573b4b2300493720f8b674a136b006b8b5a14f532ba7a9ec1fbf97c6fed1a67580718da4e7871e3b8106f8899ed398,00019F66,1682
138,America/Inuvik,False,,2074,5c34481b03b1bd1676035056833469ba,75be9f04,65e126e1ffb98a870267e25767aebb966f55d5515ffaaf9a79a085835d01c34c63e8f014dc369eb1255f9dbe215acf196fa068052619757c4cb94dde776c03bb,00021967,2074
139,America/Iqaluit,False,,2202,5b7f499a0f00619c7ed9fdec7cf6012b,c4b54c18,4193c94cb49ddaf7044a8f0aa3471ffa9751065cac5ce2a3de64e3a79e9fa1f4e6fd018ae1721490c0823c53f66f519aaea6d8dc48c03b54fb335fddb9bee52e,00022181,2202
140,America/Jamaica,False,,482,0041a22a05bf3b4a02e08a42a3bcf2cc,47942cf9,46f46948b7239b3a0231867cc73c8bc08d36799ace9c91f5d73708e34ba98942a3549e7438b7282bd078a6ae08fa07a3014a498af8392fde7061dd6835b68de0,00022A1B,482
141,America/Jujuy,True,America/Argentina/Jujuy,1034,d30081f122ffdbbc22688a5344ef4358,bb35a887,a65e7830605e853f3730ebe409e9a8e89e6e054f04b5d0bdc38631009f838ad0c60e94302499df77b080dc65440c04e75b6bb7341999deb426a0180f72f08536,0000D920,1034
142,America/Juneau,False,,2353,2223d94ebc41480cd9cd71ab5122b883,706f9f55,a8bf1779d5c0bd46951bb2bc33865db1fd88434d1832877ce00384705b761ecc602ec33866a6447d532235e698ee4ea5fac06db9a03512c2c7dd2ea8a11ddf93,00022BFD,2353
143,America/Kentucky/Louisville,False,,2788,6e3f157f5f9ad164fe30711a98486c99,67fd68cb,d1b5d41a59b9f8a1ca0b2bd501cea4046e794d99980341a20f0fefaed7f8a85547e2bcbee0a9d3f122c2283ff26b5457fc4f46a8720a3049dd16189d1bf31b2a,0002352E,2788
144,America/Kentucky/Monticello,False,,2368,6d0a9c6e55341d4b468587cc1cfc4eba,2c1f50ce,945bf92684b6ea89a876d1c9457099fdd27858f56c39fb6b2cb90a6b9ea2cf7150b6df096f17c80ad51cb2a4f81f6a1a9da2cbbc621306988be81cfb12f7c5e8,00024012,2368
145,America/Knox_IN,True,America/Indiana/Knox,2444,6222edd349522509c7fb2b88c572b8d6,f8647ca2,c77ee10b4426714ddda394e4d487b4369109e62fb8869f801c06d44a36a73887c9d9a02d0e669ef71f2851647a480e994bf18d9d5c45bcfb4670fb7cf6f8ea71,0001E7A7,2444
146,America/Kralendijk,True,America/Anguilla,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
147,America/La_Paz,False,,218,1b7db9b5efa7522b534155676caeea67,b5d221b6,14f4091ebed5db000a6b0c3d0ce3d19d780e07e3a5719d261303c61f81d3cd498be4e70f67f04f74ebcda24ed5f50274029c740d6319304bc7d76f012a50141c,00024952,218
148,America/Lima,False,,392,6a933d5e02a1bc0debef82504cacb824,56ee5ef5,765649f66d24232746297809ded0cbd8fe2035343cf2894d955dcd30c71410a23c6ec62d739273d6fe5820902fb8c6b7e5db28b978ca7edb060cc00c6e020c62,00024A2C,392
149,America/Los_Angeles,False,,2852,e60272a32baf6b5a8bcea5a11ca96535,e0683038,89f9698b4dac098182947ca09befcb93be5132c8a8e1ed4c3da7125e82ef376c47a544f26ffe9893210af587c37b4a483571ff47d5b599ad670d72f90fff0bfa,00024BB4,2852
150,America/Louisville,True,America/Kentucky/Louisville,2788,6e3f157f5f9ad164fe30711a98486c99,67fd68cb,d1b5d41a59b9f8a1ca0b2bd501cea4046e794d99980341a20f0fefaed7f8a85547e2bcbee0a9d3f122c2283ff26b5457fc4f46a8720a3049dd16189d1bf31b2a,0002352E,2788
151,America/Lower_Princes,True,America/Anguilla,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
152,America/Maceio,False,,730,788757974d57458bf85d7edb55e87028,fb3f0acf,4eeb5f7f74d69da8203798ff7991c73621255f3c0adb3fbbb45eeac456a86bab7bbc25378a7ceb2aa7fa3dfc413844accf33aade20e62e71096a329d4bfa3918,000256D8,730
153,America/Managua,False,,430,8c1cc5c69604e55e026a736f7ec00e57,a5cc6fd7,c280b7fb6e9092c36377fcb7bb84609113900962136d56d1aab494246e230b0dd8770baac7ba04abef935bf834be4d513c96bab755abcac0906487366c364b2c,000259B2,430
154,America/Manaus,False,,590,32f73d1c3174988645d30b7c837f8365,4915d8c4,d4a78f1c0ac4e82c48ae594b7b303443365185aaec010ea9bd42b3e1c6868c5749fe5a0906ce17f60e5abe6095246d5ac75ea6bee7636848ce86ebedd38a16f5,00025B60,590
155,America/Marigot,True,America/Anguilla,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
156,America/Martinique,False,,232,6ec1537859e4ab14c375f749d6f25b95,c239a997,930b5eacce333927cdc124963b729ea62facd538587b87407c52df67133e0ae509cc28e1bf341fe4005bc2ce300d68ac57fc4365afc6987dc251742a6f1acbe1,00025DAE,232
157,America/Matamoros,False,,1418,9388bcfe9355b71baa0af83be2a0f1a9,c565a929,16cea124adc0456b7a1f329095b9b2bb5d257a2d70762b8f6da5390c1196ad89c130944d812689fb58469812060f071f56666c11992108914a3154fb6c40e1bb,00025E96,1418
158,America/Mazatlan,False,,1060,d683a56e4dcd8b4540ffbb5f6468f855,d8e2f537,9584d3d1e25655dca33f272984544420a66e755271adf16f47ba525084f7becafc869973fde05c519939b7277ae04dcabf6db9219480a20c6b143e550c463449,00026420,1060
159,America/Mendoza,True,America/Argentina/Mendoza,1062,5969d50fa0924e3803806ba9851a8c5c,200f38b3,b7399699f73737a72dcd42ce17f2db5af60c209c28f5d226168e7a1cb66d5844afae9af271689c99204a98fd9de2dddb29ffe7d18676aad724dadaf7d5be3bd1,0000E15E,1062
160,America/Menominee,False,,2274,c05fe82bf18256cc290872b05ffa14a5,cf4d4aae,088878a8999bbfec121abc4655d4dbe8a2dc5c5a15431d9fcb77417aa57c5126ab50c30964ba0a25220a1321f9127251aa15ee0f983c63c233045bf5a0fb1838,00026844,2274
161,America/Merida,False,,1004,0e280457c04039528dec875d0bf53404,c4ac1eaa,47994839af42b7b78f4f71f5fb8a3f953da4d4212399bdb9f54aae4037cbdb116ac3360ca43dffb9967d977f6ccd2b5ea1f310629ace8b90f810cf583a3ad3c6,00027126,1004
162,America/Metlakatla,False,,1423,db9809944c8d6bc1ea1ea35d30a0b8c3,c69aa0b4,09e9896ec6bdf3d88c7b4d5b43a21b952791a5435aa2fb4ccc5ef09a8ec0d4a75dfa4f9ee7a09fdf26af148b551ab801f298d7cb2da47991798a954b7da4ce39,00027512,1423
163,America/Mexico_City,False,,1222,030aaab74b16f103f30dea4b6c7b8a70,10d8e074,532c67dfc1f384352a661f8d5e202943ab1ad25ed1957bfaea2ce40adbdabbf8625781eefad78d8decfbeefe8f12f0eb9d61f5939f7f478be099780ab9422d7e,00027AA1,1222
164,America/Miquelon,False,,1652,a79050bf8725992f8beca48f3bdc59df,1313c626,430ef2df7b2c8bc85eac45e14d500cb8e69907485c8ac120939884405cea8a525721585d06ecc717a4d8e0bd5fafc9390879db87693232a1c2b511a1a38ed35a,00027F67,1652
165,America/Moncton,False,,3154,13241e88bc91163e9905b1e032f46c92,12f2c296,8978300765c48fb536c37e8222c4509ba9f5b251202bc0ab7f5ea7ce9c3fe89f03f48a23b853c7ece8b49cc9fe323fa807b94121e96af6f29a8e570f8c55e2cb,000285DB,3154
166,America/Monterrey,False,,1114,aba142d6d05f7885a5809fc2bc700673,9a7d9a02,d050e71684d6d3709453e5b03f307e395a46bc1c17afe2038739da707a1f8d18f97c96b7b9726bcf0069a1f74db9bd9c2bdb307717257e35dd77e827ccd9685b,0002922D,1114
167,America/Montevideo,False,,1496,d15915772516e1f6988bb949c8baa901,0e6ff45c,3e27cfeacee83a142f4808b9b52479093d44bc736e104f10058f02fff578768e5c33801d5cd64413d9115b38fc4ff34251d78c9eb3faad38df5c4cfff47b85d2,00029687,1496
168,America/Montreal,False,,3494,8dabdbbb4e33dcb0683c8a2db78fedc4,9d9fd14a,35bfd5182535f5257d7ee693eb6827751993915129d7f3cc276783926b1f4db7a00d8f0b44a95ac80c294a9cc1b84bda6418134c2a5c10ba6c89946bd8ef97a3,00029C5F,3494
169,America/Montserrat,True,America/Anguilla,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
170,America/Nassau,True,America/Montreal,3494,8dabdbbb4e33dcb0683c8a2db78fedc4,9d9fd14a,35bfd5182535f5257d7ee693eb6827751993915129d7f3cc276783926b1f4db7a00d8f0b44a95ac80c294a9cc1b84bda6418134c2a5c10ba6c89946bd8ef97a3,00029C5F,3494
171,America/New_York,False,,3552,1ef5d280a7e0c1d820d05205b042cce0,bd8efaf3,b9a2ab77c28519ef3e3e47f53b099bc1eeee3624bc6f44066f6340cd339741d115fd9200ca2e2ddc5dba203e960b3042327c4280a489d46f9ff045d147299e13,0002AA05,3552
172,America/Nipigon,True,America/Montreal,3494,8dabdbbb4e33dcb0683c8a2db78fedc4,9d9fd14a,35bfd5182535f5257d7ee693eb6827751993915129d7f3cc276783926b1f4db7a00d8f0b44a95ac80c294a9cc1b84bda6418134c2a5c10ba6c89946bd8ef97a3,00029C5F,3494
173,America/Nome,False,,2367,c6d0b263c897ac1f4a27cad4f46d72b5,980a1171,81d8abad9b7147ca65e26ad626b93fdb96fcaca3fac48c5749d33e1a9d6ec8899ce3d33634a46e7bb2996799abb6ce4f0245f52d9a9bfd2239a60adecc9cb1be,0002B7E5,2367
174,America/Noronha,False,,702,ee45bb15d09bacb61e4d2f3fcb2f1698,d130ac8e,f9eec551625d733a25242432049bdb064f6ee45c18cbe7cb3b6a06cff2e2ef20928055ec1c98760bb0ad287e7497b1e90a6905cefeaaee58baafe6fdde5e543f,0002C124,702
175,America/North_Dakota/Beulah,False,,2396,d3d69a454dab40135223248f2abf4213,4de3aace,8ac61dab6ef8d018f27d65f50d53072cbf081cc69b0caa3f17d696fcbfb3a3a8b19490d06e1fedfab5862550fa2655a07c82869c83697b2ddf2bca5b5788fea4,0002C3E2,2396
176,America/North_Dakota/Center,False,,2396,4c9375fe24d0f13b2754d686e3dbf601,709f17d1,4cfe50a28de83ab2b712be5bcd5dbd5b1d6f9921023653b89af01800575f3529cbbd2dbc46061a32aab7fc1c098bb6f0faf65110330a2a245846dae075e9f923,0002CD3E,2396
177,America/North_Dakota/New_Salem,False,,2396,aaadc03aa54a2e43222f6040587ae165,f01de1b0,291084bfbefda1c5692bbf31249f6b05b52d3c5c84ae34c818d58ab7f272a36e64c14b10165a50f29aff88508832715fe45187360570ecf065d372c7878ef90d,0002D69A,2396
178,America/Nuuk,True,America/Godthab,1889,7cd85e02ffcb15e148cc19e151ced401,aa3e4ec3,e0cabc9ecb227d081cdb22ab4778421bfe43d152e977baf8cb6d272f45761215f01370c04ce49e289cd4afac913d6569600ef8878c7c8015d7d85823c38c8318,0001B146,1889
179,America/Ojinaga,False,,1524,fe93e89388a9ab8ebbd00254f5c50ad7,55bf9107,3ab0d93f156ec7d9d1cde3f11adc771675d96c26e1187dbfeffd75c6724719007234f161a78c723f13bacce9d5c3fe4404ba02c19cf28236dfa4113a31e470a5,0002DFF6,1524
180,America/Panama,True,America/Atikokan,182,0972a9c4c28bf71eeab5f0bac573cdbc,6e156098,ece548f7d840a588523aacddc93891e0dd300390f79de063e60074e00a92ae33a8201642b841ff868387f1ac2188c485cce941d83c7a3617d27ac286dbcc0c17,000104FC,182
181,America/Pangnirtung,True,America/Iqaluit,2202,5b7f499a0f00619c7ed9fdec7cf6012b,c4b54c18,4193c94cb49ddaf7044a8f0aa3471ffa9751065cac5ce2a3de64e3a79e9fa1f4e6fd018ae1721490c0823c53f66f519aaea6d8dc48c03b54fb335fddb9bee52e,00022181,2202
182,America/Paramaribo,False,,248,f23c607d3f2f719f885e56d62d23c40e,7d649240,c369c0ac4c589f1807f2ef36c26448ca04c0476725335c34e095a29821a1ff03ef2026fc5da8038622d54cbd0bc708a93fa10e789b44a1cf6c1ce7419562d2b4,0002E5EA,248
183,America/Phoenix,True,America/Creston,360,1df060a4c94a0ebf762fcb59b7d80f36,dfbe5d17,6e23af75e75ada3590b01aad555efad958e1454201daf3480e28d8a1e4e4ae68a5e8546ad42ec5569e7e3afab902d804d9f85f03d9059dbd7eb2a6b02bde9490,00015A38,360
184,America/Port_of_Spain,True,America/Anguilla,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
185,America/Port-au-Prince,False,,1434,bef49be0677b9836edf529fa8aff6418,de0f0af7,af9061bcb0e23e7dab281aabc228a16caf7c7eba258b212f08ee007161049ec13cbf78b8b2199c12bd67e10756c24ab8747617bcbc9e8810fb8fe1f5ba5cca58,0002E6E2,1434
186,America/Porto_Acre,False,,614,2d8be42f2392ac1227568eb08a7b2a9b,2a1370be,082de6b7a7788f5da3f64a0cc3fb3371b44478feea80b67c8e430fd26646fb72b350c799252b9ec07da4833f31b8d07c61124c4aead1829811cedb2abd178db2,0002EC7C,614
187,America/Porto_Velho,False,,562,72a3e5c7a65b24fc97928adc72c0d22a,81a3235e,07491c785341a4d3cc8e7e83354c64fa85af733a243f18b999ff6539a5ab9d42c7af7f3e0d7d25303f33b260eb0c7d536f257d92178dc94055e56e86de468f67,0002EEE2,562
188,America/Puerto_Rico,True,America/Anguilla,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
189,America/Punta_Arenas,False,,1902,4c59579db753e9a635e68295e581de0e,0140b5cd,e6df5d2922f51ce1d0d1cd618b3581b7f2e5a471d3bea1f359e32eaf02e35bee84f9c1615b1b99b31b9640ff5aa55f0685edef7076463c6100f7315da9e08ea9,0002F114,1902
190,America/Rainy_River,False,,2868,1cf382061df64010265f0869903fb6d8,abf38e64,04548845e8086e5c223b912d183314b4e0b9fe5a938659d2cf5bb9ca22deaeea90ad3567210913ff6767aa752d5c21209de45ef4b37aad4df5dcbf004fa027ef,0002F882,2868
191,America/Rankin_Inlet,False,,2066,e3d7506d726d99ec96ee4a2dfd5e462a,ba6dd920,48889ad080c670cd2fda31cee28d744cc1fdcb335a3d735e49cc1cf8b5c74d4790d13106ed870807df62a8966060b1874176763daa49f57e38320d2b2ab9d2fc,000303B6,2066
192,America/Recife,False,,702,5320252e71fef2d0856027e90b1fc258,2dc78482,47625622caea22ac56bb1e789d24d91fadb23123273010fd37e4e3f98b272e41afbc9adf3b1754ba6fd8527724c8261056762f4a4f4867eb39cd1c8fdc0ac08a,00030BC8,702
193,America/Regina,False,,980,cec6491b350dfbdb74732df745eb37d3,dac26bd2,1a905307084e6757f7523cf36f856a515c764af2fb6983fee6a956af954c9cd2720907776057b78817fb7c92d29d77119e284a49a078abe111f1a32684c76b81,00030E86,980
194,America/Resolute,False,,2066,fc8ef132d20be66baf2de28ebaf7a567,7c5a7cbb,993f7ab976abba9b1b5c4d2083da77f5fda55efcbb9b08fb0a1f19e4c36e13f5ab625839b365380f12cbf589b71bc72aca681107360f28ef9454b09b76ab07d3,0003125A,2066
195,America/Rio_Branco,True,America/Porto_Acre,614,2d8be42f2392ac1227568eb08a7b2a9b,2a1370be,082de6b7a7788f5da3f64a0cc3fb3371b44478feea80b67c8e430fd26646fb72b350c799252b9ec07da4833f31b8d07c61124c4aead1829811cedb2abd178db2,0002EC7C,614
196,America/Rosario,True,America/Argentina/Cordoba,1062,9273846f7bca0d02d0ff118e3bbce0aa,2dab9e47,655a01ff1a6f2a8083131088fd2549fd8e9599adf69721856dbbe6b809a78325f5041de2dd17e671a98c13d7cc0f6c44d5648743c2ce04f4508533707204c2e3,0000D4FA,1062
197,America/Santa_Isabel,True,America/Ensenada,2458,0bbb164113d55989afd3aa257cd448f3,c872d0b8,8c172a35dfd7c6ba1fad012f743953641f0836a8bba0880686dac4f50a77aba8b0197400456a5d38ebd3da0bb97b66ed100d9600597a74d3498c37cc3116286f,00018D0C,2458
198,America/Santarem,False,,588,6fdc7526dcbe6cf39641c38f36258f88,6f50c729,b55d788c10d8e3a1f15afc5da560590b5960b947562893a25639d5cc182fb5f485c80591fd0be2c26a173409af0b09ec7bb167da4b86f6b57465dee66d1006cc,00031A6C,588
199,America/Santiago,False,,2515,a73829d7d469d81da69972a7876949a4,efad312c,20d9b31f89f6f12197c7221d6d32eaa610c852a5e187a4f9e17d3d6cbdb6b8ec0a2b523804de604c00cad83d336918a9e3c5949c6e459fe74cab67baad02e958,00031CB8,2515
