EntryNo,tzname,IsDuplicate,OriginalTzNameIfDuplicate,FileSize,MD5Hash,CRC32Hash,SHA512Hash,FinalFileOffset,FinalFileLength
432,Europe/Athens,True,EET,682,9006b968810f68ce90473c809b252776,8f6a2acb,4f9f4c9a8616961baea5612a5a9db593df84dd788449498d4c93e1be51ee80438dedb6423b40abd2d47d0a1fd92fbadad74f352b98e285a451ca3b5e8ed2f4ed,00030022,682
433,Europe/Belfast,False,,1599,d111147703d04769072d1b824d0ddc0c,fe01ff57,21502d194dfd89ac66f3df6610cb7725936f69faafb6597d4c22cec9d5e40965d05dd7111de9089bc119ec2b701fea664d3cb291b20ae04d59bcbd79e681d07a,0003196D,1599
434,Europe/Belgrade,False,,478,a4ac1780d547f4e4c41cab4c6cf1d76d,a1f943e1,7fd5c4598f9d61a3888b4831b0c256ac8c07a5ae28123f969549ae3085a77fece562a09805c44eab7973765d850f6c58f9fcf42582bdd7fd0cdba6cd3d432469,00031FAC,478
435,Europe/Berlin,True,Arctic/Longyearbyen,705,2577d6d2ba90616ca47c8ee8d9fbca20,b3915317,f228ca1ef2756f955566513d7480d779b10b74a8780f2c3f1768730a1a9ae54c5ac44890d0690b59df70c4194a414f276f59bb29389f6fa29719cb06cb946ceb,0002114A,705
436,Europe/Bratislava,False,,723,9ac4de9fb3bcae616f7de40984ccb6b2,7b116f49,d2c08501f8801382053362f1be4c1e1a34181319dba80d97adf4c140043d358c8415a5eaf75728462c7c274220c1df95830e654719cfe934aab359f494b8c210,0003218A,723
437,Europe/Brussels,True,CET,1103,7a350885dea1ebe1bf630eb4254e9abc,3183bc6f,524ed4fb0c158a1d526dd9071df7111fb78940d468e964bf63ba5418f9b551ec28c38fa1dc2711415aa31f926d8729eac63d6b1e2946b7942ce822f09d00c5ae,0002F73D,1103
438,Europe/Bucharest,False,,661,c6c2b3eb822cbc1acd02af84c3f9b702,dfc8dcdc,c44442826a31d7ce40efe1586d9c0566e7f324bb97821e7d90dcac4da2e777f4d85b2c4c645d0823697359c110bbeaf57b465858bef128c977794a4816bb96da,0003245D,661
439,Europe/Budapest,False,,766,0b00b9da0d4f68857bdebb750ea28c4d,ab664be6,ff69ed5d13c0a837975347330f60df539ea569446920c61280e9bb2aed7341465c9e50f6cbff2f4c78f80bc674874a800f91c375c36a2cc97f36701edd3e9a36,000326F2,766
440,Europe/Busingen,False,,497,07b0081174b26fd15187b9d6a019e322,c4236444,18916dc499f8b0a600cbe03dca3509465c7693b64c9c27cda3c97d0de7269279b4c9c918c3a9aafc4a3c9f3eab79a521f791dba257aaf436d906aaf4526bd369,000329F0,497
441,Europe/Chisinau,False,,755,bdcf406109db9b568f585ccd3b82b045,acd676c9,718d0a89957428f3a2e251f175cfb1591775a7f0a4942549224199361465ee7ca91b78204431ef0bfa3ef1ad71191441ac9508637327fe65c572a42c6bd0fada,00032BE1,755
442,Europe/Copenhagen,True,Arctic/Longyearbyen,705,2577d6d2ba90616ca47c8ee8d9fbca20,b3915317,f228ca1ef2756f955566513d7480d779b10b74a8780f2c3f1768730a1a9ae54c5ac44890d0690b59df70c4194a414f276f59bb29389f6fa29719cb06cb946ceb,0002114A,705
443,Europe/Dublin,True,Eire,1496,1917c051a13995cc4c32d2ce05bc3e7b,4c6ad6a1,176e5a670f370b56157d333e9c98bf70c6d8abb1b49db80ce67efd12822e6487ded65169057e439a4a3477d09cf30e0336fdf6a5966ef1e8649ad714846a2b36,000302CC,1496
444,Europe/Gibraltar,False,,1220,8629c4ecded1abb6072c099aa6781c47,16a43d3d,6ac9897f271aff5b7397a1167be4c8dd7a4c1ab066a44b323c9fa0b6a712f1e237dce2c7df00150d4dcc2f25b0961983fabebf5c9fbd6c4c8ea778fa1944ba32,00032ED4,1220
445,Europe/Guernsey,True,Europe/Belfast,1599,d111147703d04769072d1b824d0ddc0c,fe01ff57,21502d194dfd89ac66f3df6610cb7725936f69faafb6597d4c22cec9d5e40965d05dd7111de9089bc119ec2b701fea664d3cb291b20ae04d59bcbd79e681d07a,0003196D,1599
446,Europe/Helsinki,False,,481,aecc05607e312ffdbdf3a8f07ac64a6b,a758c8e5,a48895d819a41382e0a1d642b89e77b2a08b74c0be500f6eb65a584d3823fe8888c522a51f821a4cc7fdf2480c948c4d88f98a9da5d76ec5e083dfe1de6ea310,00033398,481
447,Europe/Isle_of_Man,True,Europe/Belfast,1599,d111147703d04769072d1b824d0ddc0c,fe01ff57,21502d194dfd89ac66f3df6610cb7725936f69faafb6597d4c22cec9d5e40965d05dd7111de9089bc119ec2b701fea664d3cb291b20ae04d59bcbd79e681d07a,0003196D,1599
448,Europe/Istanbul,True,Asia/Istanbul,1200,48252c9a797f0f4bea97557a5094cf98,d1105707,f091784b4dd4a9683c5a70194dd957e6bbf3a43a0bc469fa12c9788f1f478256dae78dd7f5eb1b49753f3661893f8dfaf1f988b07a00a0209106d4d231a27bea,00026A9E,1200
449,Europe/Jersey,True,Europe/Belfast,1599,d111147703d04769072d1b824d0ddc0c,fe01ff57,21502d194dfd89ac66f3df6610cb7725936f69faafb6597d4c22cec9d5e40965d05dd7111de9089bc119ec2b701fea664d3cb291b20ae04d59bcbd79e681d07a,0003196D,1599
450,Europe/Kaliningrad,False,,904,e019dabd72a8783f7d4b4c1fe3dd5c11,946a2b4f,43b9435895c903ba3942a44179a9bece7d0b740b195eea61350383cf3dda9e9178827410e90d2efca210d50828597f8779fe66cc03fe2f511c61cff0d49026f3,00033579,904
451,Europe/Kiev,False,,558,f2dfc019c4f320ae616a51ab406e8c70,7ebf81ce,d5fd4ac155e5cfb26b587d71b3f5997498ae14737c5f5b629fa40e01f32afffb2f6462d74847318c6badcbede9fa775949c8222d418091911425ff5900b8b059,00033901,558
452,Europe/Kirov,False,,735,dd8da7d587e8614c215c9654fa7fe566,4e4e288f,e2513bc7ea867b5aefb455e4f3de3c05d7d2293dcb77ca1948466a831388bc4d2446813caf4f1a5b5ba4ee8c4f39d1f1d34612452a973c96ec8b487d5470f608,00033B2F,735
453,Europe/Kyiv,True,Europe/Kiev,558,f2dfc019c4f320ae616a51ab406e8c70,7ebf81ce,d5fd4ac155e5cfb26b587d71b3f5997498ae14737c5f5b629fa40e01f32afffb2f6462d74847318c6badcbede9fa775949c8222d418091911425ff5900b8b059,00033901,558
454,Europe/Lisbon,False,,1463,811ad23dd5d9f6100864211855fda211,68006e39,a0af630b88b325be0c1ed27cc1bb118301acf71241683c72cc1bb1259aaff4d1a0dcf2a6fb26eba1488d2f9adf767abd79f93af6fab8b4383f3c5d1051b0950b,00033E0E,1463
455,Europe/Ljubljana,True,Europe/Belgrade,478,a4ac1780d547f4e4c41cab4c6cf1d76d,a1f943e1,7fd5c4598f9d61a3888b4831b0c256ac8c07a5ae28123f969549ae3085a77fece562a09805c44eab7973765d850f6c58f9fcf42582bdd7fd0cdba6cd3d432469,00031FAC,478
456,Europe/London,True,Europe/Belfast,1599,d111147703d04769072d1b824d0ddc0c,fe01ff57,21502d194dfd89ac66f3df6610cb7725936f69faafb6597d4c22cec9d5e40965d05dd7111de9089bc119ec2b701fea664d3cb291b20ae04d59bcbd79e681d07a,0003196D,1599
457,Europe/Luxembourg,True,CET,1103,7a350885dea1ebe1bf630eb4254e9abc,3183bc6f,524ed4fb0c158a1d526dd9071df7111fb78940d468e964bf63ba5418f9b551ec28c38fa1dc2711415aa31f926d8729eac63d6b1e2946b7942ce822f09d00c5ae,0002F73D,1103
458,Europe/Madrid,False,,897,1377f55949e2a3c4cf3ccc96bb5a91a5,56236b5a,4213c679af581b7f47b601c872953eaaa24cb6b29606cbf58b7a794ae9236fa56944803dcf871d3fc88a5f9081803a9618baeb9bdf056730a6f11553663ec7fc,000343C5,897
459,Europe/Malta,False,,928,1fd961b54d21dd2ad91b05c7c71435a8,5b4aa568,8fb782395a0852f9fcd7a89e05410bc3440342a21489e5efaeea9c1f669110b2a38f262d88a774b1c055a430d04e549f79421769bd61483b2684b96a9f462e4c,00034746,928
460,Europe/Mariehamn,True,Europe/Helsinki,481,aecc05607e312ffdbdf3a8f07ac64a6b,a758c8e5,a48895d819a41382e0a1d642b89e77b2a08b74c0be500f6eb65a584d3823fe8888c522a51f821a4cc7fdf2480c948c4d88f98a9da5d76ec5e083dfe1de6ea310,00033398,481
461,Europe/Minsk,False,,808,aed64fc971bc7aa23cab042415d57d53,7fc34957,3035d0e9931612835ed351ff066f04365c0b56c21e8c39c07d471f7252c71c7a4036e9581dd5890f89be4b5928d04afe56e49556c5696136121b2b96d8ace436,00034AE6,808
462,Europe/Monaco,False,,1105,506e99f9c797d9798e7a411495691504,da94f5c7,b414b180d3d59e58ff9c299322453a7739bd3f6ad45da60396463ecf126699436048411652ab59017a5fb10c51ef67865df8a8a2f2e1803cf9a4739f485607df,00034E0E,1105
463,Europe/Moscow,False,,908,39b47bf37a27f7bcd5d3f7c51343c7fc,05ebc1e1,d6067dc4cf22b38ba2cfb7ac39de38accfd89068316fe7049b34afe3a6dfbf1e4ae4c50d001501393f616d7d0985aeb7856fc981b29722f9030e7d607e48ca37,0003525F,908
464,Europe/Nicosia,True,Asia/Nicosia,597,0ec72f7b73a20e311e127abd87a9ec26,61c3581e,ae4a74320707629614b9c8c71bf3a134820745cf4a875af8a9737ab9bed2a8bdda286045b45a2a5cc47d4ef32dc1504d447c40b376d28a6c707e50d1c26b759f,0002898B,597
465,Europe/Oslo,True,Arctic/Longyearbyen,705,2577d6d2ba90616ca47c8ee8d9fbca20,b3915317,f228ca1ef2756f955566513d7480d779b10b74a8780f2c3f1768730a1a9ae54c5ac44890d0690b59df70c4194a414f276f59bb29389f6fa29719cb06cb946ceb,0002114A,705
466,Europe/Paris,True,Europe/Monaco,1105,506e99f9c797d9798e7a411495691504,da94f5c7,b414b180d3d59e58ff9c299322453a7739bd3f6ad45da60396463ecf126699436048411652ab59017a5fb10c51ef67865df8a8a2f2e1803cf9a4739f485607df,00034E0E,1105
467,Europe/Podgorica,True,Europe/Belgrade,478,a4ac1780d547f4e4c41cab4c6cf1d76d,a1f943e1,7fd5c4598f9d61a3888b4831b0c256ac8c07a5ae28123f969549ae3085a77fece562a09805c44eab7973765d850f6c58f9fcf42582bdd7fd0cdba6cd3d432469,00031FAC,478
468,Europe/Prague,True,Europe/Bratislava,723,9ac4de9fb3bcae616f7de40984ccb6b2,7b116f49,d2c08501f8801382053362f1be4c1e1a34181319dba80d97adf4c140043d358c8415a5eaf75728462c7c274220c1df95830e654719cfe934aab359f494b8c210,0003218A,723
469,Europe/Riga,False,,694,5462443637d5f64dec33b537afb06863,d4907762,ae2f49ab082030322d50260b82201fde2d03f46e6b8766e501a5f297559eb927a10ee6ae5b540268ce404d6ce58a046e9010ebc3d7b7b61ff7ededc734fa1514,000355EB,694
470,Europe/Rome,False,,947,c57843caa48aa4715344a26830df1f13,e79eb495,5e93be3d2a9f4fe6ce98c938cc08ea6c08c36c05ef797c639f97cda82c1bd272e7826df413991929a94a33b8b0c96656f3f96f61d338737ccc26be72388c6408,000358A1,947
471,Europe/Samara,False,,732,8baab5c53cf4270f860fb2de701ded9d,70707f95,df4deb46d143b4123d5a4d32ea81c067a2cb02c46f762a0b470e0e40e3315bac0eefe4732cc56208397149f51fc773b9bbe8d81d52bcb5624b2548ca50fa1e60,00035C54,732
472,Europe/San_Marino,True,Europe/Rome,947,c57843caa48aa4715344a26830df1f13,e79eb495,5e93be3d2a9f4fe6ce98c938cc08ea6c08c36c05ef797c639f97cda82c1bd272e7826df413991929a94a33b8b0c96656f3f96f61d338737ccc26be72388c6408,000358A1,947
473,Europe/Sarajevo,True,Europe/Belgrade,478,a4ac1780d547f4e4c41cab4c6cf1d76d,a1f943e1,7fd5c4598f9d61a3888b4831b0c256ac8c07a5ae28123f969549ae3085a77fece562a09805c44eab7973765d850f6c58f9fcf42582bdd7fd0cdba6cd3d432469,00031FAC,478
474,Europe/Saratov,False,,726,c4aa97ffb42eeeb70479979e2050d866,6cfe381b,a3c16569946ee9aad1f4ce37be61ce8ff0dece3236cd9b74ba2a21eaa825c753a1a9c2e0ccf5e37f78ac04867f0775dd1aeb2ce214b28ee7295cb09f41598d90,00035F30,726
475,Europe/Simferopol,False,,865,3465e5d0858d49481e9bcfea787d1be7,b84eb47d,4a24ffe5fb1163f199a170b0932c26ac59c50842d046e66659cf63cc3d6755659e2d675d0c58991d2813acf74fb6110cfb12f45a5bd7bbec496dca13cfed5bf4,00036206,865
476,Europe/Skopje,True,Europe/Belgrade,478,a4ac1780d547f4e4c41cab4c6cf1d76d,a1f943e1,7fd5c4598f9d61a3888b4831b0c256ac8c07a5ae28123f969549ae3085a77fece562a09805c44eab7973765d850f6c58f9fcf42582bdd7fd0cdba6cd3d432469,00031FAC,478
477,Europe/Sofia,False,,592,1fa22f3b099ee00c828b0902991ed179,d7868f26,fafd3bdfc5ecd93c693fa526f779785490ea2f9bb4271da96f679a4e5dd6c4234f4f7ca1afc034e7be64b5d621621414b71fa5164a3835a1c92333ba82cf19a0,00036567,592
478,Europe/Stockholm,True,Arctic/Longyearbyen,705,2577d6d2ba90616ca47c8ee8d9fbca20,b3915317,f228ca1ef2756f955566513d7480d779b10b74a8780f2c3f1768730a1a9ae54c5ac44890d0690b59df70c4194a414f276f59bb29389f6fa29719cb06cb946ceb,0002114A,705
479,Europe/Tallinn,False,,675,73c8ea0a371b9e73efd5a269509580c5,0ea8d47d,af5a31cb26ac860c969663afa09209694a221966d0ed47c2fbfc5ce5214249e45250c1b8d5c3d2d83bc9ee288d0b55aec193de4316e108bf22f89b88f100a0a9,000367B7,675
480,Europe/Tirane,False,,604,e9faa2fda4c9671e5002bf470313be76,de38c4ea,a9cd88d007a9b1b0c50831cd333727878674fe5a5f722989800b6269e274e714d41d9610684ccde6d5070c9eff976add6c88ab07a5ad3794279b2e836446a77c,00036A5A,604
481,Europe/Tiraspol,True,Europe/Chisinau,755,bdcf406109db9b568f585ccd3b82b045,acd676c9,718d0a89957428f3a2e251f175cfb1591775a7f0a4942549224199361465ee7ca91b78204431ef0bfa3ef1ad71191441ac9508637327fe65c572a42c6bd0fada,00032BE1,755
482,Europe/Ulyanovsk,False,,760,0dfaf73a64a7c3cfcd10756a6d545e08,fccdb075,c628dcce5be88004679f7cb9784512b9846d8b8d729fa156a3b7aa6e5e869d0283b05112f6f0b7fe5d295a7dcdf9ecb3c9fbc43959a4590bb499fdc51b9f12ec,00036CB6,760
483,Europe/Uzhgorod,True,Europe/Kiev,558,f2dfc019c4f320ae616a51ab406e8c70,7ebf81ce,d5fd4ac155e5cfb26b587d71b3f5997498ae14737c5f5b629fa40e01f32afffb2f6462d74847318c6badcbede9fa775949c8222d418091911425ff5900b8b059,00033901,558
484,Europe/Vaduz,True,Europe/Busingen,497,07b0081174b26fd15187b9d6a019e322,c4236444,18916dc499f8b0a600cbe03dca3509465c7693b64c9c27cda3c97d0de7269279b4c9c918c3a9aafc4a3c9f3eab79a521f791dba257aaf436d906aaf4526bd369,000329F0,497
485,Europe/Vatican,True,Europe/Rome,947,c57843caa48aa4715344a26830df1f13,e79eb495,5e93be3d2a9f4fe6ce98c938cc08ea6c08c36c05ef797c639f97cda82c1bd272e7826df413991929a94a33b8b0c96656f3f96f61d338737ccc26be72388c6408,000358A1,947
486,Europe/Vienna,False,,658,fe03dcb43031a0d45d0039e33f1e4c42,d777055a,9c35d6d00890bee821dcb5cd386b698f449e63dc2866e7668b5b45097e476d6baaabf68ebf48b6c91045a728affc3fa0868b2bc2e5ec8eb3cfe3f504bf25e349,00036FAE,658
487,Europe/Vilnius,False,,676,01293608aae8489ba88d54dea661c996,18adf5c9,fd6d10462b5dab17642679686a7db2002b362782f4ba9647f2a4056f1778a35267cff48cdc2efea76f1afc238c7c928eb7fc022203ee50b5707d8297dfa288b2,00037240,676
488,Europe/Volgograd,False,,753,741c357f646af80fcc1cc2953af0e991,25a0ec01,20aa47b5e5dcfe25cfafbfcb6aae9d8b51a69966f4ddd23b2ab855df1639560a5635c03c95dfe574c184a0646dcb553b110b448e06e09263e26550ec1ef1268b,000374E4,753
489,Europe/Warsaw,False,,923,d44a4791346a5defc84c6bec9e52645d,9ee5fe3e,007f09bbdc2731b48754bd2c91e772bf969217f482834497bc44a3ea562e422ec5c7a090d91bd36eb69d2afdcda96707dc864f2ba8cdd50debd3cbf637670cd2,000377D5,923
490,Europe/Zagreb,True,Europe/Belgrade,478,a4ac1780d547f4e4c41cab4c6cf1d76d,a1f943e1,7fd5c4598f9d61a3888b4831b0c256ac8c07a5ae28123f969549ae3085a77fece562a09805c44eab7973765d850f6c58f9fcf42582bdd7fd0cdba6cd3d432469,00031FAC,478
491,Europe/Zaporozhye,True,Europe/Kiev,558,f2dfc019c4f320ae616a51ab406e8c70,7ebf81ce,d5fd4ac155e5cfb26b587d71b3f5997498ae14737c5f5b629fa40e01f32afffb2f6462d74847318c6badcbede9fa775949c8222d418091911425ff5900b8b059,00033901,558
492,Europe/Zurich,True,Europe/Busingen,497,07b0081174b26fd15187b9d6a019e322,c4236444,18916dc499f8b0a600cbe03dca3509465c7693b64c9c27cda3c97d0de7269279b4c9c918c3a9aafc4a3c9f3eab79a521f791dba257aaf436d906aaf4526bd369,000329F0,497
493,Factory,False,,113,e369eb23db7f75930ece7bf91b6b86a7,246380ab,f2a2be376787da8731b5e474007597c430e1024ef10d23502dcdc41e4a4bb8206a0e81c98c8e51bb61f3c397fd79fa6619b80c50e530052f03351e61367c5bc9,00037B70,113
494,GB,True,Europe/Belfast,1599,d111147703d04769072d1b824d0ddc0c,fe01ff57,21502d194dfd89ac66f3df6610cb7725936f69faafb6597d4c22cec9d5e40965d05dd7111de9089bc119ec2b701fea664d3cb291b20ae04d59bcbd79e681d07a,0003196D,1599
495,GB-Eire,True,Europe/Belfast,1599,d111147703d04769072d1b824d0ddc0c,fe01ff57,21502d194dfd89ac66f3df6610cb7725936f69faafb6597d4c22cec9d5e40965d05dd7111de9089bc119ec2b701fea664d3cb291b20ae04d59bcbd79e681d07a,0003196D,1599
496,GMT,True,Etc/GMT,111,e7577ad74319a942781e7153a97d7690,03fada50,b4bc0ddba238fcab00c99987ea7bd5d5fa15967eceba6a2455ecd1d81679b4c76182b5a9e10c004b55dc98abc68ce0912d4f42547b24a22b0f5f0f90117e2b55,000308A4,111
497,GMT-0,True,Etc/GMT,111,e7577ad74319a942781e7153a97d7690,03fada50,b4bc0ddba238fcab00c99987ea7bd5d5fa15967eceba6a2455ecd1d81679b4c76182b5a9e10c004b55dc98abc68ce0912d4f42547b24a22b0f5f0f90117e2b55,000308A4,111
498,GMT+0,True,Etc/GMT,111,e7577ad74319a942781e7153a97d7690,03fada50,b4bc0ddba238fcab00c99987ea7bd5d5fa15967eceba6a2455ecd1d81679b4c76182b5a9e10c004b55dc98abc68ce0912d4f42547b24a22b0f5f0f90117e2b55,000308A4,111
499,GMT0,True,Etc/GMT,111,e7577ad74319a942781e7153a97d7690,03fada50,b4bc0ddba238fcab00c99987ea7bd5d5fa15967eceba6a2455ecd1d81679b4c76182b5a9e10c004b55dc98abc68ce0912d4f42547b24a22b0f5f0f90117e2b55,000308A4,111
500,Greenwich,True,Etc/GMT,111,e7577ad74319a942781e7153a97d7690,03fada50,b4bc0ddba238fcab00c99987ea7bd5d5fa15967eceba6a2455ecd1d81679b4c76182b5a9e10c004b55dc98abc68ce0912d4f42547b24a22b0f5f0f90117e2b55,000308A4,111
501,Hongkong,True,Asia/Hong_Kong,775,f729c88451bacd2895fc1c8d29064c46,2dfa0945,74878b0625e7e882ad9a4590791d66c680b96e802799a7665759c60cd784f0949c7f63babb0b646b6215a6b5bb10196c0f71c2ac56d746da6947db17b01b78c9,0002624D,775
502,HST,False,,221,5ed332a521639d91536739cfb9e4dde6,76854bea,0014e8f2499fe415644e21456f5ca73297c36603de24d60459355a55174e1db81e6929278ccd0df79c750c519d2d6e5ee49019feb63b42f9240c8b8402f3db98,00037BE1,221
503,Iceland,True,Africa/Abidjan,130,796a57137d718e4fa3db8ef611f18e61,877b08f1,64a8de7d9e2e612a6e9438f2de598b11fecc5252052d92278c96dd6019abe7465e11c995e009dfbc76362080217e9df9091114bdbd1431828842348390cb997b,000079F8,130
504,Indian/Antananarivo,True,Africa/Addis_Ababa,191,fe54394a3dcf951bad3c293980109dd2,c6988db4,fe4cf1dd66ae0739f1051be91d729efebde5459967bbe41adbdd3330d84d167a7f8db6d4974225cb75e3b2d207480dfb3862f2b1dda717f33b9c11d33dcac418,00007A7A,191
505,Indian/Chagos,False,,152,f3ac587344d641763d27895afbe16345,1457b078,fb4e7c5f413a259a9632b5714edafe7f5e09a77f2a8c2463e44f4a01ae8a7f76f78162b6630102564a1d2a2dba232a54f63abd7b68a7069798e53075f2083668,00037CBE,152
506,Indian/Christmas,True,Asia/Bangkok,152,ff94f36118acae9ef3e19438688e266b,8443f688,e2ded089e3f51c57e2c32333dbca528551440ca76cdbcbaab9d627f8ee0824f1b3cae20f26352dc7edd6887e74fc78357ab52044fbfadf2192129052f82cbee6,00022B96,152
507,Indian/Cocos,True,Asia/Rangoon,187,37f26cf8b8fe9179833e366ca13b8916,5f7b87ca,60817dde97cea65dd16de8b91d0fd6475a8a2151881a1e3a9a496d143c71509ca6d6f802505cdfd6b8b91f6478717d5509abee8e301a926207a8fac7630bf1db,00029D8B,187
508,Indian/Comoro,True,Africa/Addis_Ababa,191,fe54394a3dcf951bad3c293980109dd2,c6988db4,fe4cf1dd66ae0739f1051be91d729efebde5459967bbe41adbdd3330d84d167a7f8db6d4974225cb75e3b2d207480dfb3862f2b1dda717f33b9c11d33dcac418,00007A7A,191
509,Indian/Kerguelen,False,,152,5d62b2758da6d68cb971d8f2cf64d432,ac5ab2b9,cb37dac60ae229be6aa60e8c6011ab772a9f6cbd7d5afc809fe70c73a7481ec5e4dfa71275361937218c37996b1917a18abc9c7c7496ac38368928c020413655,00037D56,152
510,Indian/Mahe,True,Asia/Dubai,133,667e494c45d181f0706bd07b211c850b,91f18ced,57a367ee2efb608cb11fa83d2ce4be99c55f223b717ee9da3d78a5f273a6dc0e8face0d255304d3ab99f1dc7c6155376afb53eda8bc0b8ac481fcd54b3a3313e,000244A4,133
511,Indian/Maldives,True,Indian/Kerguelen,152,5d62b2758da6d68cb971d8f2cf64d432,ac5ab2b9,cb37dac60ae229be6aa60e8c6011ab772a9f6cbd7d5afc809fe70c73a7481ec5e4dfa71275361937218c37996b1917a18abc9c7c7496ac38368928c020413655,00037D56,152
512,Indian/Mauritius,False,,179,cea8767711bc79a4ec192e25706de5a5,983ded96,768a54520dc83d4682c037cf85e9fe5d5ce5acf47b86844961148d932145c0d315d942514bce487eae51922b36e4f3b3d74ab0d49a19c371ab3b029be1fbeec1,00037DEE,179
513,Indian/Mayotte,True,Africa/Addis_Ababa,191,fe54394a3dcf951bad3c293980109dd2,c6988db4,fe4cf1dd66ae0739f1051be91d729efebde5459967bbe41adbdd3330d84d167a7f8db6d4974225cb75e3b2d207480dfb3862f2b1dda717f33b9c11d33dcac418,00007A7A,191
514,Indian/Reunion,True,Asia/Dubai,133,667e494c45d181f0706bd07b211c850b,91f18ced,57a367ee2efb608cb11fa83d2ce4be99c55f223b717ee9da3d78a5f273a6dc0e8face0d255304d3ab99f1dc7c6155376afb53eda8bc0b8ac481fcd54b3a3313e,000244A4,133
515,Iran,True,Asia/Tehran,812,de3b36fc112021df58c148343dcc0991,55f9ab07,e90064f7e60f8b67f6e49cfbdbd940e77549d67aeb4c0f6a3de4b5753deb6bce984e6b2ed3247f53da23282d3fb05a099ec1d8e23ba4035c151b32f53e69fcfe,0002AD0E,812
516,Israel,True,Asia/Jerusalem,1074,9360bb34802002d91d9bba174c25a8dc,b39ce217,6e0d68f6c58a2f7aba3e1b0d85ccaea46b63695edf7a4476f0b65f7853d3c28b086d5c8a2f0f6e1dc2f7ef6a71b2165e3f07a885e3307c8488ef739ffe429f50,000270F1,1074
517,Jamaica,True,America/Jamaica,339,6ddb543268cbeb4a7fffad436081b019,ebd54a25,c128f47deb433221c04ab5caf2daf71e3e791a2f4bc324fe9156a6ceae3347d88b5b00697dbfb3fd923550c739e90cc9e33481707d42b413b5fa6d8563eca55b,00016015,339
518,Japan,True,Asia/Tokyo,213,618a4a8f78720e26749b9c29ed4fd1b3,67aef402,bbcd5cda61f848abc7e8be82f766f3cfc4140835ed59abb86802b195e70d25f312e717b9188cd6b1c0c075211aac2dde840fc7ea8900ff77175cc2eeeb88b9e7,0002B0D4,213
519,Kwajalein,False,,219,475a8ae9a30287527356f20d4456abd4,2a5de8f6,0450f701ef4271dfbc911a4745a4e0605affda6dda49a8f6de7dc009d47c176754b458ed4bb5178ac6536516bbbf0f0f9b3a0a6f78fc2ce101eaeee88a31fac3,00037EA1,219
520,Libya,True,Africa/Tripoli,431,a6b8c0b7319f5fdca0ed634760ff6e3b,5b327f5f,742eaffafcae962727594a0da2c4a4f1536c41859dcec20ecbfdfb973edaa6e79bba9298d653fd05fc57b7bc7e78c320968a2397c0a98866c43af48cbe37f00e,00009B12,431
521,MET,True,CET,1103,7a350885dea1ebe1bf630eb4254e9abc,3183bc6f,524ed4fb0c158a1d526dd9071df7111fb78940d468e964bf63ba5418f9b551ec28c38fa1dc2711415aa31f926d8729eac63d6b1e2946b7942ce822f09d00c5ae,0002F73D,1103
522,Mexico/BajaNorte,True,America/Ensenada,1079,6583b73702360a037a332ba046dcc1cd,e4554f9b,27324fb5a32c33663bb9063818814d6938fc5426205a3adf1af99dac763f7bc9157cfaed75e0052d4a7ddade5d7eb313f8bb87e4da306ad6d5b497ed64bde322,00011C00,1079
523,Mexico/BajaSur,True,America/Mazatlan,690,9e5a72ab87891aaa1f6fa40acb8becee,929f479e,2964f5193b84b886da341f008732ae22541ad543403e2a605369b32304545e9ded54ed22f76a8021ee3963e738fd2b29e5a8c1d433327be92701abe46329e5fb,00017BC7,690
524,Mexico/General,True,America/Mexico_City,773,cf1d8646034dc47b761583fe0f6bee1d,0c3d6474,18ad81484c38cde8ccf6fc983ae0407b782546fcf21b697070f5b9eb5dafd8a8df72f365507e53feefa733c6ef34b07dd3b7cf5697bb9101ca121229a745bbe4,000186E6,773
525,MST,True,America/Creston,240,db536e94d95836d7c5725c3b3c086586,9babb8c3,87aa4f9f8b3b01c4bdc96fe971be12b38e16219f58b741c93a52c369146f6a3ae669e2bff2021403f5c1aee1f216c02d1faeb30012454e1de463c467c7f6b374,00010138,240
526,MST7MDT,True,America/Denver,1042,c1b9655d5b1ce7fbc9ac213e921acc88,40948056,2a188d7bcc48acc17b229e50e136b55dbc59058ae9be6ef217238cd1b6c0a59817954ab98817d2e2ff836a6f7d7461be5850ad73a9096d7a14ce9fd8c2a3c29a,00010E3D,1042
527,Navajo,True,America/Denver,1042,c1b9655d5b1ce7fbc9ac213e921acc88,40948056,2a188d7bcc48acc17b229e50e136b55dbc59058ae9be6ef217238cd1b6c0a59817954ab98817d2e2ff836a6f7d7461be5850ad73a9096d7a14ce9fd8c2a3c29a,00010E3D,1042
528,NZ,True,Antarctica/McMurdo,1043,655680c9ae07d4896919210710185038,f7afb262,28ca8023b1091b2630bf46314fa1737ac66a3b464cdd48c2d8300edcb2eb5847710e98e4f63be358e443bfa8ca6dc73a8b3f38fc6df4f7c0ff324520c91bc498,0002076F,1043
529,NZ-CHAT,False,,808,41dd4c2678c8776c4abdcc809932bbe7,4646c596,40178e1189356ac0dd934522f2feadf812092545afbd78b100d9dc6592a74b7f8ba7c4721480c97d1c7a4bcd957b563030eeec5b5b36cf9ae16acbaec7ba74ce,00037F7C,808
